id,tipo,ano_registo,caixa,potencia,km,combustivel,marca,com_danos
81676,kombi,2001,manual,150,150300,gasolina,bmw,nao
38885,compacto,2003,manual,50,100000,gasolina,ford,sim
63646,kombi,2012,manual,122,60500,gasolina,volkswagen,nao
75635,compacto,2005,manual,75,150100,gasolina,opel,nao
5098,limousine,2010,manual,90,90700,diesel,ford,nao
61261,limousine,2000,manual,105,150800,gasolina,bmw,sim
21656,cabrio,2009,manual,200,125400,gasolina,audi,nao
38736,kombi,2013,automatica,170,80200,diesel,volkswagen,nao
52845,carrinha,2015,automatica,116,30800,diesel,outra,nao
13043,limousine,2003,manual,125,150300,diesel,opel,nao
67473,compacto,2000,manual,68,150800,gasolina,outra,nao
79381,kombi,2006,automatica,224,150400,diesel,audi,nao
78635,compacto,2007,manual,68,80900,gasolina,peugeot,nao
68813,kombi,2007,manual,110,150400,diesel,opel,nao
8403,compacto,2009,manual,80,80300,gasolina,opel,nao
80291,compacto,2010,manual,92,90000,gasolina,outra,nao
42785,compacto,2004,manual,65,150700,gasolina,outra,nao
5671,suv,2006,manual,145,150900,gasolina,outra,nao
63030,kombi,2008,manual,143,125600,diesel,outra,nao
83643,limousine,2001,manual,101,150600,gasolina,opel,nao
30960,limousine,2007,manual,102,150700,gasolina,audi,nao
70526,limousine,2012,manual,140,50100,gasolina,opel,nao
28861,compacto,2009,manual,67,50100,gasolina,outra,nao
28581,limousine,2003,manual,131,150700,diesel,ford,nao
36782,coupe,2006,automatica,250,150500,gasolina,audi,sim
91098,carrinha,2007,manual,75,126000,gasolina,renault,nao
12584,kombi,2006,manual,163,150500,diesel,bmw,nao
19239,compacto,2000,manual,75,150800,gasolina,volkswagen,sim
76119,limousine,2009,manual,90,80900,gasolina,opel,nao
85087,outro,2000,manual,150,125700,gasolina,audi,nao
42000,compacto,2002,manual,75,150000,gasolina,renault,nao
72227,kombi,2003,manual,90,150300,diesel,peugeot,nao
96811,limousine,2010,manual,170,61000,gasolina,bmw,nao
5540,compacto,2000,manual,86,125400,gasolina,fiat,nao
79803,carrinha,2009,manual,175,150200,diesel,ford,nao
83904,kombi,2000,automatica,224,150500,gasolina,mercedes_benz,nao
46235,kombi,2003,automatica,180,150900,diesel,audi,nao
64267,compacto,2013,manual,86,30100,gasolina,audi,nao
61328,cabrio,2003,manual,109,100500,gasolina,peugeot,nao
36780,compacto,2006,manual,60,150000,gasolina,ford,nao
82621,cabrio,2008,manual,111,70600,gasolina,renault,sim
31747,carrinha,2012,automatica,140,125300,diesel,volkswagen,nao
65184,cabrio,2006,automatica,163,151000,gasolina,mercedes_benz,nao
88521,suv,2008,automatica,224,125200,diesel,mercedes_benz,nao
56952,carrinha,2006,manual,150,125800,gasolina,volkswagen,nao
51783,carrinha,2003,manual,102,150900,diesel,volkswagen,nao
28809,limousine,2000,manual,122,90400,gasolina,mercedes_benz,nao
64307,kombi,2010,manual,150,125100,gasolina,outra,nao
82768,carrinha,2004,manual,120,150800,diesel,renault,nao
40940,limousine,2003,manual,192,150500,gasolina,bmw,nao
81883,coupe,2000,manual,101,150900,gasolina,opel,nao
24311,limousine,2006,manual,75,150800,gasolina,volkswagen,nao
76547,limousine,2002,manual,103,150300,gasolina,outra,nao
92855,kombi,2004,automatica,165,150400,diesel,bmw,sim
517,limousine,2002,manual,184,150800,diesel,bmw,nao
40140,limousine,2007,manual,143,150100,diesel,outra,nao
12143,limousine,2005,manual,231,100700,gasolina,bmw,nao
15465,limousine,2002,manual,120,150500,gasolina,outra,nao
31562,compacto,2005,manual,101,90900,gasolina,ford,nao
60906,kombi,2011,manual,152,125800,gasolina,outra,nao
74941,limousine,2004,manual,101,150800,diesel,volkswagen,nao
84612,carrinha,2001,automatica,116,150400,gasolina,opel,nao
76479,carrinha,2012,automatica,224,150000,diesel,mercedes_benz,nao
15893,cabrio,2001,manual,140,150500,gasolina,outra,sim
22943,limousine,2000,manual,101,150700,gasolina,volkswagen,nao
31242,kombi,2005,manual,150,150100,diesel,opel,nao
83128,kombi,2000,manual,135,150500,outro,opel,nao
3913,carrinha,2008,manual,120,150800,diesel,fiat,sim
64388,limousine,2008,manual,241,100300,gasolina,volkswagen,nao
54010,kombi,2007,manual,130,150700,diesel,opel,nao
81415,carrinha,2007,manual,120,150800,diesel,fiat,nao
89095,cabrio,2007,manual,109,150800,gasolina,peugeot,nao
8361,limousine,2001,automatica,173,150900,gasolina,bmw,nao
5964,limousine,2011,automatica,170,125900,gasolina,volkswagen,nao
83038,limousine,2003,manual,105,150800,gasolina,volkswagen,nao
20061,limousine,2008,manual,95,100400,gasolina,peugeot,nao
61508,carrinha,2004,manual,91,150900,diesel,mercedes_benz,nao
67489,compacto,2002,manual,75,150100,gasolina,renault,nao
60595,compacto,2007,manual,54,125000,gasolina,fiat,nao
88332,kombi,2001,automatica,165,150800,gasolina,audi,nao
69371,limousine,2000,manual,90,150600,gasolina,outra,nao
57831,carrinha,2005,manual,109,150200,diesel,mercedes_benz,nao
49211,limousine,2009,automatica,136,150100,diesel,mercedes_benz,nao
87848,cabrio,2007,automatica,75,50500,gasolina,outra,nao
60394,compacto,2006,manual,116,150400,gasolina,ford,nao
497,compacto,2005,manual,75,100400,gasolina,ford,nao
62124,kombi,2011,manual,156,51000,gasolina,outra,nao
57461,kombi,2007,automatica,150,150700,diesel,mercedes_benz,nao
77489,kombi,2010,manual,143,150300,diesel,audi,nao
57710,coupe,2009,automatica,197,125700,diesel,bmw,nao
32316,limousine,2009,manual,80,125600,gasolina,volkswagen,nao
99055,limousine,2011,manual,90,71000,gasolina,outra,nao
92065,kombi,2007,automatica,179,125800,diesel,audi,nao
15836,carrinha,2013,manual,122,30000,gasolina,mercedes_benz,nao
28656,carrinha,2000,manual,122,151000,diesel,outra,nao
65926,cabrio,2009,manual,125,70000,gasolina,opel,nao
24379,limousine,2011,manual,122,50800,gasolina,bmw,nao
36998,limousine,2003,manual,75,150300,diesel,opel,nao
78758,cabrio,2006,manual,109,150600,gasolina,peugeot,nao
44251,kombi,2000,manual,115,150000,gasolina,ford,sim
24736,kombi,2000,manual,75,151000,gasolina,volkswagen,nao
10192,limousine,2002,manual,218,150200,gasolina,outra,nao
62417,kombi,2000,manual,136,151000,gasolina,opel,sim
28248,limousine,2006,manual,75,125600,gasolina,volkswagen,nao
36920,limousine,2002,manual,122,150700,gasolina,outra,nao
29831,kombi,2005,manual,84,125200,diesel,renault,sim
89578,kombi,2004,automatica,179,30900,diesel,audi,nao
48040,coupe,2003,manual,75,125000,outro,opel,nao
80759,kombi,2008,manual,170,150600,diesel,volkswagen,nao
24382,limousine,2005,manual,150,150500,gasolina,outra,nao
87057,kombi,2007,automatica,170,150000,diesel,mercedes_benz,nao
50019,compacto,2005,manual,75,125700,gasolina,opel,nao
54955,limousine,2010,manual,170,80600,gasolina,bmw,nao
5152,kombi,2004,manual,131,150100,diesel,volkswagen,sim
22311,coupe,2007,automatica,204,150400,diesel,mercedes_benz,nao
68092,compacto,2001,manual,60,150100,gasolina,renault,sim
48079,kombi,2002,automatica,143,150800,diesel,mercedes_benz,sim
89381,suv,2004,manual,160,151000,diesel,outra,nao
2801,kombi,2007,manual,122,150900,diesel,mercedes_benz,nao
79113,cabrio,2008,automatica,200,70500,gasolina,audi,nao
15769,kombi,2007,manual,160,150000,gasolina,outra,nao
31546,limousine,2001,manual,75,125300,gasolina,volkswagen,nao
6105,kombi,2003,manual,85,150800,gasolina,opel,nao
93100,kombi,2003,automatica,150,150300,diesel,bmw,sim
84900,kombi,2002,manual,136,150800,diesel,bmw,sim
3881,limousine,2011,automatica,197,150600,diesel,bmw,nao
13137,suv,2003,manual,117,150500,gasolina,outra,sim
84021,carrinha,2015,manual,163,150200,diesel,mercedes_benz,nao
95182,carrinha,2011,manual,75,81000,diesel,peugeot,nao
89950,kombi,2010,automatica,177,150800,diesel,bmw,nao
51812,kombi,2010,automatica,239,150200,diesel,audi,sim
95910,cabrio,2007,manual,140,150600,gasolina,peugeot,nao
2725,outro,2007,manual,104,125600,gasolina,outra,nao
29046,limousine,2002,manual,105,150300,gasolina,bmw,sim
66360,kombi,2000,manual,116,150100,diesel,volkswagen,nao
51861,carrinha,2002,manual,122,150800,diesel,mercedes_benz,nao
38828,compacto,2012,manual,60,40100,gasolina,peugeot,nao
62419,compacto,2009,manual,67,90100,gasolina,outra,nao
16661,limousine,2005,manual,95,150700,gasolina,mercedes_benz,nao
11969,compacto,2009,manual,75,125300,gasolina,outra,nao
73511,compacto,2010,manual,174,91000,gasolina,outra,nao
70601,suv,2002,manual,128,125200,gasolina,outra,nao
49500,suv,2007,automatica,232,150900,diesel,audi,nao
86165,carrinha,2005,manual,131,150600,diesel,volkswagen,nao
71957,limousine,2011,manual,122,80100,gasolina,volkswagen,nao
93424,limousine,2012,manual,120,30200,gasolina,outra,nao
59040,cabrio,2001,manual,116,151000,gasolina,volkswagen,nao
13416,limousine,2006,manual,140,150300,diesel,audi,nao
32199,compacto,2011,manual,78,30800,gasolina,outra,nao
10423,limousine,2002,automatica,231,150600,gasolina,bmw,nao
87722,compacto,2004,manual,60,150900,gasolina,outra,nao
88228,limousine,2016,automatica,170,50900,gasolina,volkswagen,sim
27679,kombi,2012,automatica,170,100500,diesel,volkswagen,nao
75413,carrinha,2006,manual,116,150700,gasolina,mercedes_benz,nao
58821,limousine,2012,automatica,200,125400,diesel,bmw,nao
32046,suv,2004,manual,125,150700,gasolina,outra,nao
38911,compacto,2003,manual,75,150700,gasolina,renault,nao
52165,cabrio,2006,manual,109,125400,gasolina,peugeot,nao
65671,carrinha,2006,manual,90,80000,gasolina,opel,nao
31854,kombi,2003,manual,101,125400,gasolina,opel,nao
27120,limousine,2004,automatica,170,30000,gasolina,mercedes_benz,nao
65985,kombi,2005,manual,105,150200,gasolina,volkswagen,nao
74437,limousine,2012,automatica,170,150300,diesel,outra,nao
76744,limousine,2004,automatica,150,150900,diesel,mercedes_benz,nao
609,suv,2005,manual,238,125700,outro,outra,nao
57255,compacto,2005,manual,60,150400,diesel,outra,nao
24117,compacto,2004,manual,60,70800,gasolina,ford,nao
74947,kombi,2010,manual,177,150600,diesel,bmw,nao
70680,compacto,2013,automatica,105,40300,gasolina,volkswagen,nao
60288,compacto,2005,manual,50,126000,gasolina,volkswagen,sim
39907,kombi,2001,manual,90,150700,diesel,ford,nao
31704,kombi,2007,manual,75,150000,gasolina,outra,nao
73004,limousine,2007,automatica,235,150600,diesel,mercedes_benz,nao
97867,compacto,2009,manual,68,150200,gasolina,outra,sim
15849,compacto,2005,manual,90,150300,gasolina,volkswagen,nao
32809,kombi,2009,manual,140,151000,diesel,audi,nao
96763,carrinha,2007,manual,156,150800,diesel,mercedes_benz,nao
9371,limousine,2006,automatica,140,125900,gasolina,outra,nao
490,limousine,2010,manual,80,125300,gasolina,volkswagen,nao
37024,compacto,2002,manual,60,150200,gasolina,volkswagen,sim
12389,compacto,2001,manual,60,151000,gasolina,peugeot,nao
82566,compacto,2013,manual,69,50000,gasolina,fiat,nao
27091,limousine,2000,manual,116,125100,gasolina,ford,nao
61602,compacto,2006,manual,75,150700,gasolina,volkswagen,nao
74058,compacto,2008,manual,87,60400,gasolina,outra,nao
311,kombi,2007,manual,105,150000,diesel,volkswagen,nao
15654,kombi,2007,automatica,163,150900,diesel,bmw,nao
60716,compacto,2004,manual,95,150800,diesel,audi,nao
20101,limousine,2000,manual,107,150300,gasolina,renault,nao
71574,limousine,2001,manual,68,150800,gasolina,outra,nao
10298,kombi,2015,automatica,102,30100,diesel,volkswagen,nao
7640,limousine,2005,manual,75,126000,gasolina,ford,nao
7721,compacto,2002,manual,75,150800,gasolina,volkswagen,nao
89562,compacto,2002,manual,65,151000,gasolina,ford,nao
59214,compacto,2008,manual,54,150100,gasolina,volkswagen,nao
59835,kombi,2010,manual,140,151000,diesel,volkswagen,nao
51974,compacto,2010,manual,95,70400,gasolina,outra,nao
24193,kombi,2002,automatica,180,150500,diesel,audi,nao
22190,compacto,2013,manual,105,90500,diesel,audi,nao
14266,carrinha,2010,manual,125,150900,gasolina,ford,nao
24058,limousine,2002,manual,110,150700,diesel,outra,sim
77404,suv,2011,manual,105,90400,gasolina,outra,nao
75886,cabrio,2005,automatica,61,80000,gasolina,outra,nao
3483,limousine,2001,automatica,193,151000,gasolina,bmw,nao
30479,limousine,2007,manual,116,126000,gasolina,bmw,nao
27129,limousine,2005,automatica,245,151000,diesel,audi,nao
7262,compacto,2012,manual,143,150600,diesel,outra,nao
35760,suv,2011,manual,136,150800,diesel,ford,nao
84613,kombi,2002,automatica,197,150900,diesel,mercedes_benz,nao
36006,limousine,2000,manual,105,150700,gasolina,bmw,nao
27114,kombi,2001,automatica,197,150700,diesel,mercedes_benz,nao
28712,limousine,2010,manual,80,90800,gasolina,volkswagen,nao
55722,suv,2008,automatica,152,150600,gasolina,outra,nao
71287,kombi,2000,manual,150,150000,gasolina,outra,nao
66001,kombi,2005,manual,102,150300,diesel,outra,nao
48397,limousine,2005,automatica,224,151000,diesel,audi,nao
38429,carrinha,2004,manual,114,150900,diesel,opel,nao
55138,limousine,2011,manual,211,150600,gasolina,volkswagen,nao
53315,cabrio,2004,manual,95,60700,gasolina,ford,nao
24525,compacto,2002,manual,60,100300,gasolina,peugeot,nao
46418,compacto,2005,manual,122,150400,gasolina,outra,nao
53308,kombi,2009,manual,177,125200,diesel,bmw,nao
98354,kombi,2012,manual,160,125300,diesel,opel,nao
46564,carrinha,2004,manual,101,125500,diesel,volkswagen,nao
70925,carrinha,2009,manual,116,150300,diesel,mercedes_benz,nao
23552,compacto,2007,automatica,200,150200,gasolina,volkswagen,nao
79076,carrinha,2006,manual,116,150600,gasolina,outra,nao
74531,cabrio,2007,manual,150,90300,gasolina,bmw,nao
64969,suv,2014,automatica,150,50500,diesel,outra,nao
3542,suv,2007,automatica,225,150300,diesel,volkswagen,nao
31529,compacto,2007,manual,90,150500,gasolina,outra,nao
9237,limousine,2002,manual,101,100300,gasolina,ford,nao
36949,carrinha,2004,manual,101,150400,gasolina,outra,nao
11242,cabrio,2008,manual,140,90200,diesel,volkswagen,nao
22944,kombi,2007,manual,145,150700,gasolina,ford,nao
55691,carrinha,2000,manual,68,150200,diesel,volkswagen,nao
66058,kombi,2006,manual,177,150100,diesel,outra,nao
76540,limousine,2006,manual,140,150600,diesel,volkswagen,nao
87501,limousine,2010,manual,101,100600,gasolina,renault,nao
80985,kombi,2007,manual,150,150700,diesel,mercedes_benz,sim
39322,limousine,2009,manual,143,80600,gasolina,bmw,nao
84411,compacto,2007,manual,64,125900,gasolina,volkswagen,nao
7100,limousine,2006,manual,121,150500,diesel,bmw,nao
82764,limousine,2006,manual,140,150500,diesel,volkswagen,nao
31500,compacto,2014,manual,68,70700,gasolina,outra,nao
11636,kombi,2000,manual,125,150900,diesel,mercedes_benz,nao
44982,suv,2007,manual,170,150000,diesel,outra,nao
52603,limousine,2000,manual,116,150100,gasolina,opel,nao
70820,suv,2005,manual,109,150000,diesel,outra,nao
60354,limousine,2008,manual,150,100300,gasolina,bmw,nao
51469,suv,2008,automatica,224,150700,diesel,mercedes_benz,nao
42105,coupe,2012,manual,179,80600,gasolina,audi,nao
33221,kombi,2010,automatica,170,150700,diesel,mercedes_benz,nao
3311,carrinha,2010,manual,143,150000,diesel,outra,nao
13251,limousine,2011,automatica,170,100300,diesel,mercedes_benz,nao
58558,limousine,2003,manual,116,125200,gasolina,outra,nao
50849,limousine,2001,manual,147,150400,gasolina,opel,nao
55361,kombi,2002,automatica,116,150300,gasolina,volkswagen,sim
34493,kombi,2000,manual,60,125300,gasolina,volkswagen,nao
61885,cabrio,2004,automatica,82,150000,gasolina,outra,nao
2341,coupe,2005,manual,192,150600,gasolina,bmw,nao
33721,compacto,2009,manual,69,125100,gasolina,volkswagen,nao
83622,compacto,2008,manual,95,125900,gasolina,outra,nao
95594,cabrio,2007,manual,131,125100,diesel,renault,nao
94508,kombi,2008,automatica,170,150400,diesel,mercedes_benz,nao
32188,limousine,2013,manual,160,90500,diesel,outra,nao
89935,kombi,2003,manual,150,150500,outro,outra,nao
44087,carrinha,2014,manual,160,40500,diesel,renault,nao
59280,kombi,2015,manual,140,31000,gasolina,opel,nao
8169,cabrio,2009,manual,136,150800,diesel,ford,sim
50479,carrinha,2000,automatica,158,150400,gasolina,outra,sim
96767,kombi,2005,manual,140,150600,diesel,audi,nao
51736,cabrio,2002,manual,147,150900,gasolina,opel,nao
55375,kombi,2003,manual,131,150700,diesel,audi,sim
47480,cabrio,2007,automatica,163,100200,gasolina,mercedes_benz,nao
59772,kombi,2006,manual,90,150100,gasolina,opel,nao
7656,compacto,2015,manual,140,30600,gasolina,ford,nao
46553,kombi,2010,automatica,140,150200,diesel,volkswagen,nao
96276,limousine,2009,manual,103,150400,diesel,renault,nao
33896,limousine,2000,manual,75,150000,gasolina,opel,nao
51751,compacto,2005,manual,75,150700,gasolina,opel,nao
633,kombi,2002,manual,131,150400,gasolina,audi,nao
77598,compacto,2013,manual,60,100500,gasolina,outra,nao
95902,limousine,2010,automatica,235,150400,diesel,bmw,nao
63724,carrinha,2000,manual,151,150900,diesel,volkswagen,nao
81533,kombi,2006,automatica,205,151000,diesel,audi,nao
74121,limousine,2003,manual,101,150800,gasolina,opel,sim
80909,limousine,2006,automatica,231,150700,diesel,bmw,nao
29793,carrinha,2006,manual,95,150600,gasolina,outra,nao
94470,compacto,2009,manual,69,100600,gasolina,volkswagen,nao
48443,kombi,2007,automatica,140,150200,diesel,volkswagen,nao
80714,limousine,2005,manual,105,150900,gasolina,volkswagen,nao
78802,cabrio,2006,manual,110,126000,gasolina,renault,nao
87776,compacto,2009,manual,86,70000,gasolina,opel,nao
4653,compacto,2007,manual,75,150200,outro,renault,sim
95672,carrinha,2004,manual,120,150700,diesel,renault,nao
38132,compacto,2003,manual,75,151000,gasolina,volkswagen,nao
42647,limousine,2007,manual,170,150100,diesel,volkswagen,nao
67478,suv,2005,manual,116,150800,diesel,outra,nao
68821,compacto,2002,manual,75,150800,gasolina,opel,nao
76802,coupe,2013,automatica,200,31000,gasolina,outra,nao
70030,carrinha,2001,manual,90,150000,diesel,outra,nao
77434,cabrio,2003,automatica,163,151000,gasolina,mercedes_benz,nao
36993,compacto,2005,manual,75,100800,gasolina,renault,nao
12300,kombi,2002,automatica,131,150900,outro,audi,sim
63444,limousine,2006,manual,75,125900,gasolina,volkswagen,nao
67185,suv,2007,automatica,218,150600,diesel,bmw,nao
53095,limousine,2003,manual,143,150300,gasolina,mercedes_benz,nao
79890,kombi,2007,manual,140,150700,diesel,audi,nao
96824,compacto,2007,manual,69,150800,diesel,volkswagen,nao
57406,kombi,2003,manual,200,150800,gasolina,outra,nao
38677,kombi,2006,manual,101,150600,diesel,opel,nao
39469,compacto,2007,manual,67,71000,gasolina,outra,nao
13436,kombi,2000,manual,64,150500,diesel,volkswagen,nao
67564,limousine,2001,manual,116,70600,gasolina,ford,nao
