id,tipo,ano_registo,caixa,potencia,km,combustivel,marca,com_danos,preco
50100,coupe,2014,manual,122,60500,gasolina,volkswagen,nao,13500
99243,compacto,2009,manual,80,150800,diesel,volkswagen,sim,3010
93517,kombi,2004,manual,144,150500,diesel,mercedes_benz,nao,3999
77694,kombi,2000,manual,125,150800,gasolina,volkswagen,nao,1363
43159,kombi,2011,manual,160,80400,gasolina,audi,nao,16830
70676,limousine,2008,manual,177,150100,diesel,bmw,nao,9890
15707,kombi,2011,automatica,235,150200,diesel,bmw,nao,14240
82528,limousine,2005,automatica,256,150800,gasolina,audi,nao,9270
29294,limousine,2001,manual,95,150000,gasolina,renault,nao,680
2943,limousine,2008,manual,77,125600,gasolina,fiat,nao,4540
11055,compacto,2006,manual,116,100600,gasolina,outra,nao,3330
34678,suv,2008,manual,141,150600,diesel,outra,nao,5059
86152,suv,2007,automatica,224,125100,diesel,volkswagen,sim,8280
22281,carrinha,2013,manual,131,150900,diesel,opel,nao,8570
32177,limousine,2006,automatica,334,150800,gasolina,audi,nao,9810
63183,compacto,2013,manual,84,91000,gasolina,volkswagen,nao,8359
72198,kombi,2001,manual,75,150800,gasolina,opel,nao,1859
41118,limousine,2012,manual,105,150800,diesel,volkswagen,nao,8580
43181,carrinha,2005,automatica,150,151000,diesel,renault,sim,1009
2702,limousine,2001,manual,82,125700,gasolina,mercedes_benz,nao,2330
36226,limousine,2002,manual,116,150900,gasolina,bmw,sim,1460
6323,limousine,2009,automatica,179,151000,diesel,audi,nao,13559
90553,kombi,2006,manual,101,150400,diesel,opel,nao,4000
96766,limousine,2013,manual,271,70600,gasolina,volkswagen,nao,22460
98002,carrinha,2013,automatica,163,90800,diesel,mercedes_benz,nao,23560
45737,suv,2015,manual,135,70300,gasolina,outra,nao,15930
96667,compacto,2007,manual,75,125200,gasolina,outra,nao,3860
44025,cabrio,2007,manual,116,90900,gasolina,outra,nao,8660
17298,kombi,2001,manual,145,150600,gasolina,ford,nao,1000
7905,cabrio,2005,manual,136,125800,gasolina,peugeot,nao,4209
29611,carrinha,2004,manual,125,150200,diesel,opel,nao,1470
81238,compacto,2003,manual,75,150500,diesel,volkswagen,nao,1720
47133,compacto,2010,manual,174,125800,gasolina,peugeot,nao,9050
94522,suv,2005,automatica,150,150400,diesel,outra,nao,3720
28811,limousine,2000,manual,101,150100,gasolina,opel,nao,1450
98108,carrinha,2002,manual,82,150500,diesel,opel,nao,870
41179,kombi,2011,manual,101,80000,gasolina,ford,nao,7910
91750,limousine,2006,manual,105,150600,gasolina,opel,nao,3240
54918,coupe,2009,manual,197,81000,gasolina,renault,nao,8999
38278,limousine,2003,manual,101,150800,diesel,audi,sim,3839
72413,limousine,2002,manual,95,150300,diesel,mercedes_benz,nao,3210
24963,limousine,2000,manual,101,150500,gasolina,opel,nao,830
14644,limousine,2014,automatica,200,41000,gasolina,volkswagen,nao,17579
45076,kombi,2008,manual,140,100000,diesel,audi,nao,12000
17890,kombi,2007,automatica,200,125500,gasolina,audi,nao,12079
52352,compacto,2012,manual,69,30600,gasolina,fiat,nao,5500
4009,cabrio,2006,manual,231,90900,gasolina,bmw,nao,15019
19755,coupe,2015,automatica,309,5700,gasolina,ford,nao,25950
61847,compacto,2004,manual,88,150700,gasolina,peugeot,nao,2030
31666,carrinha,2008,automatica,204,150500,diesel,mercedes_benz,nao,6600
26876,cabrio,2011,automatica,71,40400,gasolina,outra,nao,6960
70386,limousine,2010,manual,160,150900,diesel,opel,nao,6970
20482,kombi,2003,manual,101,150700,gasolina,ford,nao,2010
76383,kombi,2011,automatica,170,150500,diesel,volkswagen,nao,8475
73563,kombi,2009,manual,85,150700,gasolina,outra,nao,3010
51515,kombi,2001,manual,115,150200,diesel,audi,nao,1980
18974,kombi,2014,automatica,170,40500,diesel,mercedes_benz,nao,27560
6403,compacto,2007,manual,80,150600,gasolina,opel,nao,2740
17596,limousine,2002,manual,90,150100,diesel,volkswagen,nao,5070
10672,kombi,2007,automatica,231,90700,gasolina,mercedes_benz,nao,11550
63777,kombi,2015,manual,105,10800,gasolina,outra,nao,16890
20614,limousine,2012,automatica,151,80000,outro,opel,nao,16820
84003,coupe,2006,automatica,272,150100,gasolina,mercedes_benz,nao,10490
57410,kombi,2014,automatica,170,30000,gasolina,audi,nao,27040
71832,limousine,2010,manual,306,125200,gasolina,bmw,nao,22019
31667,carrinha,2008,automatica,88,150800,diesel,mercedes_benz,nao,5930
11118,cabrio,2004,automatica,320,80700,gasolina,outra,nao,33981
68744,carrinha,2012,manual,140,150300,diesel,volkswagen,nao,16250
86026,limousine,2004,automatica,95,150300,diesel,mercedes_benz,nao,2750
76356,coupe,2004,manual,192,100300,gasolina,outra,nao,4960
53780,compacto,2000,manual,65,150800,gasolina,opel,nao,540
86888,compacto,2000,manual,60,150200,gasolina,ford,nao,840
88094,kombi,2006,manual,101,150600,diesel,volkswagen,sim,2510
17379,compacto,2003,manual,55,150800,gasolina,peugeot,nao,720
82368,carrinha,2000,manual,101,150400,gasolina,outra,nao,760
49416,limousine,2009,manual,179,150300,gasolina,audi,sim,9510
94001,kombi,2008,manual,140,125400,diesel,outra,nao,5800
33183,limousine,2004,manual,105,150100,gasolina,volkswagen,sim,1940
29949,compacto,2009,manual,54,125400,gasolina,volkswagen,nao,3070
38933,cabrio,2009,manual,111,90500,gasolina,renault,nao,6350
1390,suv,2004,manual,83,151000,gasolina,outra,nao,2219
51053,kombi,2006,automatica,196,150900,outro,outra,nao,3009
51057,compacto,2002,manual,98,125200,gasolina,outra,nao,1049
81292,limousine,2005,manual,140,150900,diesel,volkswagen,sim,3039
52670,limousine,2008,automatica,177,150300,diesel,bmw,sim,7940
34453,limousine,2002,manual,98,150900,gasolina,outra,nao,1620
11188,carrinha,2008,manual,140,150000,diesel,volkswagen,sim,3960
25414,kombi,2010,manual,143,150800,diesel,bmw,nao,8689
63140,compacto,2004,manual,101,151000,diesel,volkswagen,sim,1780
60459,limousine,2002,automatica,170,150800,gasolina,audi,nao,2559
45442,suv,2005,manual,95,151000,gasolina,fiat,nao,2049
90407,compacto,2004,automatica,102,150800,gasolina,volkswagen,nao,2230
41525,compacto,2000,manual,75,150700,gasolina,ford,nao,1530
74271,cabrio,2008,automatica,220,100100,gasolina,outra,nao,14530
831,suv,2008,manual,129,60500,diesel,outra,nao,15070
27668,limousine,2002,manual,75,150100,diesel,opel,nao,1180
21547,kombi,2009,manual,150,50600,diesel,outra,nao,14000
2875,limousine,2003,manual,125,150300,diesel,opel,nao,2272
9257,kombi,2007,manual,136,150500,diesel,renault,sim,3850
36517,compacto,2010,manual,204,150700,diesel,bmw,nao,15320
57280,suv,2013,automatica,190,80700,diesel,outra,nao,35090
47301,limousine,2001,manual,90,150100,diesel,volkswagen,nao,2510
327,limousine,2007,manual,102,70200,gasolina,outra,nao,6800
38534,compacto,2010,manual,95,100100,gasolina,peugeot,nao,5639
90479,cabrio,2012,manual,160,150700,gasolina,audi,nao,17910
80899,carrinha,2009,manual,120,125800,diesel,fiat,nao,5780
73580,compacto,2010,manual,125,80800,gasolina,outra,nao,7589
60520,kombi,2003,manual,131,150800,gasolina,audi,nao,3845
84407,kombi,2007,manual,170,150400,diesel,volkswagen,nao,5540
75824,suv,2007,automatica,232,150900,diesel,audi,nao,11510
93829,limousine,2011,automatica,387,150400,gasolina,mercedes_benz,nao,21940
88059,limousine,2010,manual,140,80600,gasolina,opel,nao,11632
39163,limousine,2016,manual,150,10600,diesel,outra,nao,19905
43863,carrinha,2007,manual,140,100200,gasolina,opel,nao,5759
98978,kombi,2000,manual,116,150200,gasolina,ford,nao,1190
16726,suv,2006,manual,128,150300,gasolina,outra,nao,5830
62089,compacto,2007,manual,75,80200,gasolina,renault,nao,3040
63886,compacto,2002,manual,58,125600,gasolina,renault,sim,630
10048,carrinha,2010,manual,68,101000,diesel,peugeot,nao,4514
23524,limousine,2013,automatica,258,40200,diesel,mercedes_benz,nao,47029
77158,compacto,2011,manual,80,80900,gasolina,outra,nao,5380
15746,limousine,2005,manual,101,150300,gasolina,ford,nao,20
34675,limousine,2009,manual,140,150200,diesel,volkswagen,nao,7270
57760,kombi,2001,manual,116,150900,gasolina,ford,nao,590
49521,carrinha,2010,manual,86,150800,gasolina,outra,sim,4010
96725,limousine,2000,automatica,224,150000,gasolina,mercedes_benz,nao,1950
2271,coupe,2013,manual,200,5000,gasolina,outra,nao,23020
49538,limousine,2007,manual,101,150000,diesel,opel,nao,4170
15120,kombi,2002,manual,75,150800,gasolina,volkswagen,nao,2414
67595,coupe,2000,manual,170,150500,gasolina,bmw,sim,2570
38173,compacto,2009,manual,68,125200,gasolina,outra,nao,3750
60183,kombi,2000,manual,150,151000,gasolina,bmw,nao,1380
55321,limousine,2002,manual,75,150600,outro,volkswagen,nao,2460
46621,compacto,2002,manual,58,150300,gasolina,opel,nao,1499
441,compacto,2001,manual,58,70700,gasolina,renault,nao,2020
1031,kombi,2008,automatica,163,150100,diesel,bmw,nao,10000
17788,carrinha,2012,manual,125,30900,gasolina,ford,sim,8040
63471,limousine,2007,manual,105,150600,diesel,volkswagen,nao,2750
89278,carrinha,2006,manual,120,150100,diesel,renault,nao,2019
926,limousine,2006,manual,150,150000,gasolina,bmw,nao,8080
28091,limousine,2007,manual,120,150300,diesel,outra,nao,4379
20589,limousine,2003,manual,150,125600,gasolina,outra,nao,4000
41029,kombi,2001,manual,90,150200,diesel,volkswagen,sim,929
40642,coupe,2010,manual,170,90000,diesel,audi,nao,19540
69220,cabrio,2003,manual,61,125400,gasolina,outra,nao,3059
12739,cabrio,2000,manual,170,125800,gasolina,bmw,nao,7029
53466,suv,2000,automatica,243,150300,outro,ford,nao,12500
53058,kombi,2012,automatica,245,101000,diesel,bmw,nao,24570
54142,compacto,2007,manual,54,125200,gasolina,volkswagen,nao,4340
49477,kombi,2009,automatica,286,150700,diesel,bmw,nao,22252
68942,limousine,2015,automatica,136,50400,diesel,mercedes_benz,nao,26880
82478,cabrio,2014,automatica,122,31000,gasolina,volkswagen,nao,20060
27746,coupe,2013,automatica,333,50100,gasolina,audi,nao,44990
5832,kombi,2009,manual,177,150000,diesel,bmw,nao,15690
86242,limousine,2005,automatica,177,150200,diesel,bmw,nao,9580
51804,suv,2009,automatica,218,150800,diesel,outra,nao,11360
19447,kombi,2007,manual,140,150700,diesel,volkswagen,nao,3769
25386,compacto,2002,manual,60,150600,gasolina,volkswagen,sim,990
2644,suv,2007,automatica,224,125200,diesel,mercedes_benz,nao,23060
24553,limousine,2014,manual,179,20000,gasolina,outra,nao,15800
4487,limousine,2012,automatica,313,150000,diesel,bmw,nao,33020
80756,compacto,2004,automatica,61,100500,gasolina,outra,nao,2470
73609,limousine,2014,manual,143,70300,diesel,bmw,nao,22260
80322,compacto,2015,manual,60,20700,gasolina,outra,nao,8430
76571,carrinha,2006,manual,105,150100,diesel,volkswagen,nao,3829
13426,limousine,2009,automatica,300,100400,gasolina,volkswagen,nao,11560
66937,limousine,2013,manual,105,60800,diesel,audi,nao,15550
9445,kombi,2006,manual,150,6000,diesel,opel,nao,2510
13056,carrinha,2007,manual,140,151000,diesel,volkswagen,nao,6850
28250,kombi,2014,automatica,258,125600,diesel,bmw,nao,29250
64335,cabrio,2008,automatica,163,90400,gasolina,mercedes_benz,nao,14480
48081,compacto,2006,automatica,52,126000,gasolina,outra,nao,1298
99833,limousine,2006,manual,218,101000,gasolina,bmw,nao,10530
70015,limousine,2001,manual,101,151000,diesel,opel,nao,1910
39804,limousine,2009,manual,143,150600,diesel,audi,nao,14549
89716,limousine,2012,automatica,204,125300,diesel,audi,nao,24950
97423,limousine,2003,manual,116,150400,gasolina,bmw,nao,2980
50168,limousine,2004,manual,131,150200,gasolina,volkswagen,nao,3590
13574,kombi,2003,automatica,150,150900,diesel,bmw,nao,3530
84088,kombi,2003,automatica,193,150500,diesel,bmw,nao,5499
37892,kombi,2001,manual,116,150500,diesel,volkswagen,nao,2450
64508,limousine,2005,manual,118,150400,diesel,ford,nao,1550
64356,compacto,2000,manual,50,150300,gasolina,volkswagen,nao,1539
83809,carrinha,2013,manual,140,60100,diesel,outra,sim,20560
37015,limousine,2000,manual,116,150300,gasolina,opel,nao,1570
4470,limousine,2010,automatica,231,150700,diesel,mercedes_benz,nao,19520
28895,compacto,2002,manual,58,150600,gasolina,opel,nao,1430
99871,cabrio,2008,automatica,231,50200,gasolina,mercedes_benz,nao,23080
94608,compacto,2015,manual,69,31000,gasolina,opel,nao,7680
4213,compacto,2011,manual,90,100800,diesel,outra,nao,8890
28420,carrinha,2001,manual,116,150500,gasolina,volkswagen,nao,5410
77653,compacto,2006,automatica,101,150000,diesel,mercedes_benz,nao,5309
36452,carrinha,2001,automatica,110,150200,diesel,ford,sim,810
67712,compacto,2004,automatica,75,125100,gasolina,opel,nao,2200
78922,carrinha,2005,manual,116,150200,gasolina,volkswagen,nao,4530
66887,limousine,2004,manual,101,151000,diesel,audi,nao,3330
22008,kombi,2013,manual,136,150600,diesel,audi,nao,13950
83659,limousine,2008,manual,109,150500,diesel,mercedes_benz,nao,4770
74528,kombi,2007,manual,170,150200,gasolina,audi,nao,10050
10057,carrinha,2011,automatica,136,40800,gasolina,mercedes_benz,nao,14060
32832,carrinha,2003,manual,101,150800,diesel,opel,nao,1590
82641,compacto,2005,manual,60,60700,gasolina,opel,nao,2209
94189,coupe,2017,manual,110,5600,diesel,volkswagen,nao,23550
55804,limousine,2012,manual,116,70900,diesel,bmw,nao,14910
31849,kombi,2003,automatica,160,150500,gasolina,outra,nao,2029
29553,limousine,2005,automatica,204,150000,diesel,mercedes_benz,nao,7510
28455,compacto,2013,manual,101,50900,gasolina,opel,nao,8580
85918,limousine,2008,automatica,129,150300,gasolina,bmw,nao,9580
44405,compacto,2006,manual,54,50900,gasolina,volkswagen,nao,4020
32565,suv,2009,manual,136,60000,diesel,ford,nao,8730
88208,compacto,2002,manual,97,125800,gasolina,outra,nao,1589
45849,compacto,2000,manual,75,150900,gasolina,peugeot,nao,1201
10244,suv,2010,manual,140,150400,diesel,outra,nao,10609
26756,limousine,2007,automatica,150,60100,gasolina,volkswagen,nao,9020
48533,limousine,2000,manual,150,150700,gasolina,volkswagen,nao,2650
16498,limousine,2011,manual,150,150900,diesel,outra,nao,10580
19941,limousine,2004,manual,90,125000,gasolina,outra,nao,2960
34608,carrinha,2000,manual,145,150200,gasolina,ford,nao,1080
86843,limousine,2012,automatica,170,80800,diesel,mercedes_benz,nao,22730
94056,kombi,2000,manual,116,150000,diesel,volkswagen,nao,1350
59557,limousine,2003,manual,105,151000,gasolina,outra,nao,1610
6483,compacto,2002,manual,60,150000,gasolina,volkswagen,nao,950
25296,limousine,2015,automatica,110,10900,gasolina,audi,nao,22310
69023,coupe,2000,manual,136,150200,gasolina,mercedes_benz,nao,2570
35502,cabrio,2004,manual,192,150200,gasolina,bmw,nao,10010
27822,cabrio,2007,manual,232,150200,diesel,audi,nao,11940
64709,cabrio,2006,automatica,163,150600,diesel,audi,nao,6009
88842,kombi,2005,manual,140,150900,diesel,volkswagen,nao,2480
79597,kombi,2009,manual,111,150700,gasolina,renault,nao,4039
9380,kombi,2008,manual,68,151000,diesel,outra,nao,1570
78840,kombi,2005,manual,115,150900,diesel,bmw,nao,4090
78309,suv,2012,automatica,140,150500,diesel,outra,nao,12500
95774,compacto,2004,manual,41,150500,diesel,outra,nao,1880
29907,suv,2012,manual,135,60500,gasolina,outra,nao,11060
68406,compacto,2000,manual,45,125400,gasolina,peugeot,nao,940
12688,compacto,2005,manual,58,150900,gasolina,renault,nao,1870
54599,limousine,2011,automatica,177,90600,diesel,bmw,nao,22019
88746,kombi,2004,manual,150,150700,gasolina,audi,nao,2950
65043,limousine,2010,manual,95,126000,gasolina,outra,nao,3860
70860,limousine,2000,manual,101,150400,gasolina,opel,sim,490
62121,limousine,2006,manual,163,91000,gasolina,mercedes_benz,nao,9920
81427,kombi,2008,manual,231,90900,diesel,bmw,nao,15250
80066,cabrio,2004,automatica,306,150100,gasolina,mercedes_benz,nao,14830
99907,compacto,2005,manual,60,150900,gasolina,ford,nao,1050
37575,limousine,2003,manual,177,150300,diesel,mercedes_benz,nao,5039
66480,kombi,2007,manual,170,150500,diesel,mercedes_benz,nao,5680
31723,limousine,2011,manual,120,51000,gasolina,fiat,nao,7210
7916,limousine,2005,manual,140,150100,diesel,audi,nao,7750
82868,kombi,2008,manual,170,70200,diesel,audi,nao,10900
68300,outro,2000,automatica,63,150400,gasolina,outra,nao,930
8875,limousine,2006,manual,88,71000,gasolina,outra,nao,3069
28394,kombi,2003,manual,145,150400,gasolina,ford,nao,1190
31269,kombi,2002,automatica,179,150200,diesel,audi,nao,2860
49601,carrinha,2008,manual,105,125000,diesel,volkswagen,nao,7250
7650,limousine,2002,manual,109,150100,gasolina,peugeot,sim,719
93458,limousine,2002,automatica,193,150800,diesel,bmw,nao,2779
82373,limousine,2003,automatica,156,125600,gasolina,outra,nao,8030
11855,limousine,2004,manual,116,150100,gasolina,bmw,nao,4250
60489,limousine,2000,manual,88,150100,gasolina,outra,nao,970
16294,limousine,2007,manual,87,125700,gasolina,outra,nao,2000
33268,kombi,2002,manual,102,150900,diesel,renault,sim,300
68111,compacto,2004,manual,60,60300,gasolina,ford,nao,2010
51182,cabrio,2004,manual,110,125400,gasolina,outra,nao,3530
85966,limousine,2002,manual,136,150100,diesel,bmw,nao,2670
21263,kombi,2009,manual,140,150300,diesel,audi,nao,6529
50658,limousine,2009,manual,150,150900,gasolina,fiat,nao,5030
62857,kombi,2009,manual,170,90000,gasolina,audi,nao,12560
91705,compacto,2002,manual,75,150100,gasolina,ford,nao,350
72359,kombi,2008,automatica,140,125100,diesel,volkswagen,nao,10080
45964,compacto,2009,manual,68,150200,diesel,ford,nao,3810
75800,limousine,2005,manual,101,125700,gasolina,ford,nao,2520
70318,kombi,2011,manual,111,150400,diesel,peugeot,nao,3950
31984,coupe,2012,automatica,245,70800,diesel,audi,nao,39979
84403,limousine,2004,manual,84,150500,gasolina,outra,nao,710
284,limousine,2014,manual,122,50700,gasolina,audi,nao,17520
76488,compacto,2008,automatica,71,60300,gasolina,outra,nao,4920
94733,kombi,2009,manual,150,150200,diesel,opel,nao,4720
54882,coupe,2003,automatica,306,150300,gasolina,mercedes_benz,nao,7550
26321,compacto,2016,manual,95,30600,diesel,ford,nao,13510
66569,carrinha,2008,manual,140,125100,diesel,volkswagen,sim,10020
29369,compacto,2006,manual,65,125100,gasolina,outra,nao,2549
86451,compacto,2003,manual,82,70600,gasolina,outra,nao,1800
78220,kombi,2003,manual,226,150800,gasolina,ford,nao,4770
76289,suv,2013,manual,177,50000,diesel,outra,nao,22920
72943,limousine,2000,manual,75,125900,gasolina,volkswagen,nao,2480
40567,limousine,2004,manual,150,150000,diesel,bmw,nao,3039
97411,compacto,2007,manual,69,150000,diesel,outra,nao,1530
6960,kombi,2016,manual,184,20700,diesel,outra,nao,24830
43383,limousine,2010,manual,122,100400,gasolina,volkswagen,nao,10020
63082,limousine,2001,manual,101,50800,gasolina,opel,nao,2790
45805,compacto,2015,automatica,101,30500,gasolina,ford,nao,11580
35436,compacto,2007,manual,86,125300,gasolina,outra,nao,4460
35459,carrinha,2008,manual,150,125300,outro,outra,nao,5740
